Probe_Id	Symbol	is.hub	Module	has.cisEQTL	module.rank	cor.w.sqrtBMI	cor.w.logmatsuda	cor.w.logSi	is.keydriver	connectivity
ILMN_1700074	SNORA62	FALSE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	7
ILMN_1740604	RAB11FIP5	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1726906	AKT1S1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1667813	LOC648000	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1671885	MLF2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1715674	ITPK1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1774659	LOC652388	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1667319	LPPR2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1775677	TYSND1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1677239	CCDC14	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	32
ILMN_1726565	PIK3R2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1763228	MEF2D	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	19
ILMN_2354391	EGLN2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	23
ILMN_3248786	LOC647588	FALSE	M2	FALSE	490	NegativeCorr	NotCorr	NotCorr	FALSE	9
ILMN_1735461	DDX21	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1697962	NSMCE1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1704672	OBFC2B	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1746917	LOC729843	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1734742	ARHGDIA	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_1770623	FAM58A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_2133638	DULLARD	TRUE	M2	FALSE	490	NegativeCorr	NotCorr	NotCorr	FALSE	20
ILMN_1682288	LOC728565	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_3282768	LOC644879	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1735930	KLF2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1682567	CCDC106	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1716056	LMF2	FALSE	M2	FALSE	490	NegativeCorr	NotCorr	NotCorr	FALSE	6
ILMN_1651378	AUP1	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_1746012	MBD6	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1777765	C12orf10	FALSE	M2	TRUE	490	NotCorr	PositiveCorr	NotCorr	FALSE	11
ILMN_1654629	TMEM175	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1760563	BAT2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2415926	THOC3	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1691355	HHATL	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1696643	TLN1	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_1758633	CCDC130	TRUE	M2	FALSE	490	NegativeCorr	PositiveCorr	PositiveCorr	FALSE	13
ILMN_2323491	NUP62	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_2148944	ADCY4	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1801118	C16orf33	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1692267	B4GALT3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1665865	IGFBP4	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1689119	ZC3H5	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1706342	ZNF746	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1721046	PTMS	FALSE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	10
ILMN_2188405	LOC641942	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	23
ILMN_2315694	STRADA	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_1693045	TMED1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1745885	POLR2F	TRUE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	22
ILMN_2367275	BCL7B	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	26
ILMN_1657771	CRTC2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1671932	SAMM50	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1772731	HAGH	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_1661484	ZBTB45	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1789349	UBQLN4	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	27
ILMN_1718907	TSHZ1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_1713985	MAF1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1726678	HSPC047	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1674038	CTSD	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1651872	UBIAD1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1704446	SLC6A10P	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1781752	CLEC16A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1780699	THAP11	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1676005	KPNA1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	19
ILMN_1668090	STK25	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1802096	ABTB1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1772189	ABCD1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1765021	TOP3B	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1806867	PPM1G	FALSE	M2	FALSE	490	NegativeCorr	PositiveCorr	PositiveCorr	FALSE	6
ILMN_1785095	ATP6V0E2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1718972	MFSD3	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	26
ILMN_1679816	C1orf117	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	19
ILMN_1764230	GNPTG	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1723837	SLC6A17	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1680111	AHDC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1658885	DAGLB	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1688479	LRRC42	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1666819	PHLDB1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1712432	PSMD2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2366634	PKM2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_1748093	PAFAH1B3	FALSE	M2	TRUE	490	NotCorr	PositiveCorr	NotCorr	FALSE	4
ILMN_3240116	SNORA59A	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_3276002	LOC441957	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1708375	IRF1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1724194	NPEPL1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1701413	PIGQ	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1657728	LOC643831	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2166384	IPO5	FALSE	M2	FALSE	490	NegativeCorr	PositiveCorr	NotCorr	FALSE	6
ILMN_1704055	HSPC111	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1666502	SOBP	TRUE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	15
ILMN_1668369	CDC37	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_1703866	SUPT5H	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_1808356	FAM3A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1682354	SNORD33	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1701855	PPP1CC	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1796336	MAP1S	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2121207	FAM125A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1743217	SNORD32A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1655497	EIF4B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1771057	XAB2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_1716913	TRAPPC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1765880	C16orf57	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1718734	MLLT6	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_3260070	LOC100128266	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1730611	RTN4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1763404	LOC653226	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1653203	EFEMP2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1771629	C14orf124	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1731353	CHPF	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	25
ILMN_1660749	ASPSCR1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1758717	SUPT6H	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1668924	BEGAIN	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1792825	ARIH2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1661138	GON4L	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1729980	RNF216	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_2354515	NDUFAF3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1662232	DCTN2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1806349	SLC6A8	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1705774	TIGD5	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3199655	LOC646784	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1760245	TMEM42	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1800897	NRD1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1749403	TSPAN33	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1683755	SOX13	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1801302	SCN1B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1676026	MRPS26	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2347068	MKNK2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1712400	SERPINB6	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1659766	BAG3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1724306	CACNG1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1693664	POMGNT1	FALSE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	9
ILMN_1685930	DNAJC24	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1734483	BSDC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_3297945	UBA1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_1654318	PTPN23	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1671494	USP5	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1773620	SMARCC2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	52
ILMN_1698673	EFCAB7	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1652525	FAM125B	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1695821	ACTR1B	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1796235	CIRH1A	FALSE	M2	FALSE	490	NegativeCorr	NotCorr	PositiveCorr	FALSE	9
ILMN_1734231	DDOST	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_1743204	DUSP8	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	19
ILMN_2072598	LOC401357	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1673073	WDR62	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1746378	GHDC	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1812968	SOX18	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1694479	WDR18	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1769473	SETD2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1662618	SQSTM1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1682264	DCAF7	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1769637	RNMT	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1663145	NOMO3	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1654861	ACO2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	36
ILMN_1815319	CMTM4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2066124	AFG3L2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1756541	MXD4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1684982	PDK4	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1789492	ZDHHC8	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1672759	CCDC109A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1775937	DDB1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1773868	U2AF1L2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1711368	TRAPPC9	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_3234920	LOC728741	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1719986	PIK3IP1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_1684385	COPB2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1728163	CTDSP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3302701	LOC729524	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_1795228	ZFAND5	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	48
ILMN_1757882	PPP1R16A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3243593	LOC100008588	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_1737170	FLII	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	18
ILMN_2395285	U1SNRNPBP	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1666399	RING1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_3307782	FBXL18	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1688089	PEBP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1699226	UBR4	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1703441	ZNF593	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1663002	STOML2	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_3296663	LOC727900	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1668639	TBC1D10B	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1729976	ZNF828	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1731914	SCN4A	TRUE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	27
ILMN_1750661	FBXW9	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1725071	CCDC12	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1789058	C1orf188	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1716922	DHX16	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1711023	CDK5RAP1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_1751571	RAD23A	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_1703650	TNIP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1676842	BTAF1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1794968	LRRC28	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1701655	SLC24A6	FALSE	M2	FALSE	490	PositiveCorr	NegativeCorr	NegativeCorr	FALSE	8
ILMN_1744508	FAM53C	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1722102	ANAPC11	TRUE	M2	TRUE	490	PositiveCorr	NotCorr	NotCorr	FALSE	26
ILMN_2415235	CSNK1E	TRUE	M2	FALSE	490	NegativeCorr	PositiveCorr	NotCorr	FALSE	16
ILMN_1694194	SCAF1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1765547	IRF2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1699440	ZBTB47	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2409793	MAZ	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_2145250	NACAP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1771815	C20orf43	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1747968	RBM33	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	36
ILMN_1791067	TESK1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1711361	ZNF319	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1778144	FLJ20489	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1663132	ADCK2	FALSE	M2	FALSE	490	NegativeCorr	PositiveCorr	PositiveCorr	FALSE	8
ILMN_1772981	EPN1	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	24
ILMN_1685415	HBP1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_2152402	BAT5	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_3275590	LOC647302	FALSE	M2	FALSE	490	PositiveCorr	NotCorr	NotCorr	FALSE	11
ILMN_1776674	SAC3D1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1677942	SHISA4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1699631	GATS	TRUE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1753467	SAMD4B	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1697448	TXNIP	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1744628	FDX1L	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2175601	VDAC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1782247	KAT2A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1678678	SLC37A4	TRUE	M2	TRUE	490	PositiveCorr	NotCorr	NotCorr	FALSE	22
ILMN_1733869	OGDH	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	27
ILMN_1684289	PNPO	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1781225	FLJ35801	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1658821	SAMD1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3246953	FTSJD2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1687567	CUX1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1702501	RPS6KA2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1815668	GTF2IP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1714438	MUTYH	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3237761	KLHL38	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1700604	RBM14	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1693394	BCKDK	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1795419	C2orf24	FALSE	M2	FALSE	490	NegativeCorr	NotCorr	NotCorr	FALSE	6
ILMN_1754553	MED19	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1813386	CORO6	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1808587	ZFHX3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1736256	CALR	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1660368	TRRAP	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3238633	SDHAF2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	29
ILMN_1689652	RNMTL1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1733421	PRKCQ	FALSE	M2	TRUE	490	NegativeCorr	NotCorr	NotCorr	FALSE	10
ILMN_1762281	DCTN3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1741180	HEXDC	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1803799	LOC649555	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1771261	SYNC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1786396	ZZEF1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1806432	NT5C	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1667222	MTX1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3243705	PDXDC1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_1743104	RBM4B	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	19
ILMN_3238274	BTBD2	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1757847	C11orf68	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1781479	SUV39H1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	10
